Num_Acc;jour;mois;an;hrmn;dep;com;lat;long
201900026670;12;4;2019;09:45;92;92063;48,8871337;2,1696389
201900026465;26;6;2019;08:10;92;92063;48,87731;2,176
201900025997;8;10;2019;18:35;92;92063;48,8914587;2,1766739
201900025233;8;3;2019;10:55;92;92063;48,8812552;2,184492
201900025232;8;3;2019;20:15;92;92063;48,8867158;2,1712844
201900024433;22;12;2019;19:30;92;92063;48,87243;2,16274
201900021661;1;8;2019;18:48;92;92063;48,8714278;2,1572725
201900021159;27;4;2019;17:00;92;92063;48,890204;2,170291
201900021036;9;9;2019;17:30;92;92063;48,86176;2,18451
201900017906;30;6;2019;17:40;92;92063;48,86428;2,1921
201900017340;14;10;2019;12:00;92;92063;48,86868;2,1887
201900016171;3;7;2019;17:00;92;92063;48,8709803;2,1570784
201900016102;1;7;2019;13:40;92;92063;48,86843;2,19023
201900015019;16;3;2019;20:00;92;92063;48,8835984;2,1908158
201900015018;18;3;2019;08:10;92;92063;48,8830514;2,1894854
201900013919;17;4;2019;14:19;92;92063;48,8787624;2,1773317
201900013918;22;4;2019;17:50;92;92063;48,8871511;2,1791255
201900013917;25;4;2019;07:50;92;92063;48,87622;2,20073
201900012010;16;10;2019;18:00;92;92063;48,8633;2,1908
201900009657;21;3;2019;20:40;92;92063;48,86907;2,20401
201900009656;22;3;2019;09:00;92;92063;48,86602;2,18686
201900009655;22;3;2019;16:20;92;92063;48,88337;2,17105
201900009654;25;3;2019;07:15;92;92063;48,86144;2,19963
201900004117;6;7;2019;15:10;92;92063;48,86971;2,20539
201900004116;7;7;2019;01:40;92;92063;48,87632;2,18578
201900004115;7;7;2019;19:05;92;92063;48,870554;2,18421
201900003184;21;10;2019;08:40;92;92063;48,87023;2,15866
201900002701;22;5;2019;14:30;92;92063;48,8865596;2,1657333
201900001426;31;5;2019;12:40;92;92063;48,87657;2,20124
201900001424;6;6;2019;10:00;92;92063;48,8696;2,19376
201900001421;10;6;2019;09:15;92;92063;48,8787617;2,1773299
201900001419;14;6;2019;16:30;92;92063;48,8782;2,18036
201900000588;28;11;2019;17:40;92;92063;48,87199;2,17688
201900056904;1;12;2019;06:45;92;92062;48,87738;2,24125
201900055417;22;9;2019;03:25;92;92062;48,87;2,23
201900055154;26;10;2019;20:40;92;92062;48,8852;2,22489
201900054741;3;12;2019;19:15;92;92062;48,88;2,23
201900053335;6;1;2019;06:00;92;92062;48,8892882;2,2372092
201900053284;7;2;2019;20:15;92;92062;48,8870379;2,2467953
201900052519;29;3;2019;16:45;92;92062;48,88472;2,2378
201900050244;23;8;2019;07:10;92;92062;48,88713;2,25192
201900049793;29;10;2019;10:30;92;92062;48,88395;2,23492
201900048918;31;3;2019;03:40;92;92062;48,8912499;2,2409173
201900048374;26;9;2019;21:30;92;92062;48,88757;2,23296
201900047792;21;2;2019;20:00;92;92062;48,87993;2,23979
201900047791;22;2;2019;16:50;92;92062;48,88609;2,24526
201900047061;12;7;2019;01:35;92;92062;48,8811376;2,237152
201900046774;9;1;2019;12:55;92;92062;48,88049;2,24118
201900046216;4;11;2019;09:20;92;92062;48,883054;2,248282
201900045551;4;5;2019;16:05;92;92062;48,88197;2,23064
201900045550;9;5;2019;20:15;92;92062;48,88857;2,23222
201900045549;13;5;2019;00:20;92;92062;48,8839561;2,2494208
201900045548;13;5;2019;08:55;92;92062;48,8785;2,2351
201900045547;14;5;2019;08:35;92;92062;48,88659;2,23152
201900045546;15;5;2019;02:15;92;92062;48,88068;2,2285
201900045545;16;5;2019;13:09;92;92062;48,88306;2,24836
201900045544;22;5;2019;14:20;92;92062;48,87841;2,23907
201900045276;12;7;2019;18:10;92;92062;48,885565;2,24652
201900045003;4;2;2019;15:54;92;92062;48,880385;2,23728
201900045002;6;2;2019;19:00;92;92062;48,88531;2,22794
201900044146;28;2;2019;10:00;92;92062;48,8884994;2,2490971
201900044142;28;2;2019;16:20;92;92062;48,88836;2,24848
201900044133;6;11;2019;03:00;92;92062;48,87722;2,24425
201900044131;6;11;2019;21:25;92;92062;48,883877;2,23319
201900042065;20;6;2019;10:00;92;92062;48,8877062;2,2515497
201900041406;10;2;2019;15:30;92;92062;48,8839025;2,2492898
201900041405;4;4;2019;09:30;92;92062;48,88378;2,23357
201900041248;27;8;2019;08:10;92;92062;48,91205;2,3105
201900041246;29;8;2019;08:50;92;92062;48,8926352;2,2273729
201900041230;28;8;2019;06:55;92;92062;48,87698;2,24107
201900041229;29;8;2019;07:45;92;92062;48,8856;2,2284
201900041228;31;8;2019;16:00;92;92062;48,88559;2,25149
201900040996;1;3;2019;19:40;92;92062;48,88383;2,23325
201900040763;13;1;2019;09:00;92;92062;48,8916;2,2401
201900040008;10;12;2019;18:15;92;92062;48,8840642;2,249183
201900038927;20;1;2019;02:50;92;92062;48,88828;2,23426
201900038514;20;6;2019;08:40;92;92062;48,8798;2,2443
201900038513;17;6;2019;19:45;92;92062;48,88596;2,22929
201900038512;21;6;2019;09:40;92;92062;48,88457;2,22671
201900037745;18;2;2019;14:35;92;92062;48,88739;2,23344
201900036578;7;11;2019;00:05;92;92062;48,88957;2,24109
201900036574;7;11;2019;00:45;92;92062;48,89153;2,25831
201900035021;23;6;2019;17:29;92;92062;48,87843;2,24275
201900034046;4;1;2019;17:10;92;92062;48,88419;2,23634
201900034045;5;1;2019;18:50;92;92062;48,8845;2,22633
201900034043;30;1;2019;17:00;92;92062;48,88589;2,24616
201900033877;2;9;2019;14:50;92;92062;48,88646;2,23112
201900033876;2;9;2019;17:00;92;92062;48,88247;2,24785
201900032476;10;4;2019;19:15;92;92062;48,89132;2,2327
201900031843;25;6;2019;02:00;92;92062;48,88721;2,24016
201900031328;16;12;2019;10:00;92;92062;48,878719;2,238468
201900031327;16;12;2019;10:25;92;92062;48,88059;2,23843
201900029711;6;10;2019;05:50;92;92062;48,87699;2,24075
201900028089;6;9;2019;09:30;92;92062;48,88509;2,25074
201900027770;8;10;2019;18:00;92;92062;48,8944242;2,2372627
201900027718;20;12;2019;07:45;92;92062;48,88728;2,24012
201900027542;12;11;2019;10:00;92;92062;48,880931;2,242795
201900026473;27;6;2019;11:00;92;92062;48,8873;2,2435
201900025932;9;10;2019;13:23;92;92062;48,88538;2,25134
201900025234;11;3;2019;19:50;92;92062;48,88737;2,23346
201900025182;30;7;2019;11:00;92;92062;48,87728;2,2408
201900023969;29;1;2019;08:52;92;92062;48,8937814;2,2323239
201900023810;14;11;2019;12:28;92;92062;48,891311;2,2385889
201900023092;15;4;2019;20:30;92;92062;48,88978;2,23458
201900022984;17;4;2019;12:30;92;92062;48,8877188;2,2515103
201900022189;15;11;2019;10:40;92;92062;48,88313;2,248367
201900020821;12;10;2019;12:20;92;92062;48,89186;2,23927
201900019217;13;10;2019;20:00;92;92062;48,8874;2,2448
201900019142;14;10;2019;15:15;92;92062;48,8898872;2,2386426
201900018591;14;3;2019;21:30;92;92062;48,8909847;2,2311419
201900018590;15;3;2019;09:50;92;92062;48,88556;2,25116
201900018589;15;3;2019;22:15;92;92062;48,88382;2,2334
201900017341;15;10;2019;18:28;92;92062;48,8855491;2,2511996
