n_station;ad_station;code_insee;Xlongitude;Ylatitude
Rue d'Elle;Rue d'Elle 56770 Plouray;56170;-3.389359;48.145256
Rue d'Elle;Rue d'Elle 56770 Plouray;56170;-3.389359;48.145256
Rue des Roseaux;Rue des Roseaux 56680 Plouhinec;56169;-3.251559;47.696366
Rue des Roseaux;Rue des Roseaux 56680 Plouhinec;56169;-3.251559;47.696366
Rue du Tramway;Rue du Tramway 56340 Plouharnel;56168;-3.112396;47.599028
Rue du Tramway;Rue du Tramway 56340 Plouharnel;56168;-3.112396;47.599028
Rue des Chaumières;Rue des Chaumières 56400 Plougoumelen;56167;-2.915687;47.653088
Rue des Chaumières;Rue des Chaumières 56400 Plougoumelen;56167;-2.915687;47.653088
Rue Hélène Le Chaton;Rue Hélène Le Chaton 56240 Plouay;56166;-3.336528;47.917212
Rue Hélène Le Chaton;Rue Hélène Le Chaton 56240 Plouay;56166;-3.336528;47.917212
Parc d'activités de Ronsouze;Parc d'activités de Ronsouze 56800 Ploërmel;56165;-2.388470;47.920399
Parc d'activités de Ronsouze;Parc d'activités de Ronsouze 56800 Ploërmel;56165;-2.388470;47.920399
Parking relais - proximité route nationale;Parking relais - proximité route nationale 56880 Ploeren;56164;-2.796240;47.660678
Rue des Deux Moulins;Rue des Deux Moulins 56880 Ploeren;56164;-2.869326;47.655716
Parking relais - proximité route nationale;Parking relais - proximité route nationale 56880 Ploeren;56164;-2.796240;47.660678
Rue des Deux Moulins;Rue des Deux Moulins 56880 Ploeren;56164;-2.869326;47.655716
Lomener - Place Patrick Bihan;Lomener - Place Patrick Bihan 56270 Ploemeur;56162;-3.432524;47.702308
Boulevard de l'Océan;Boulevard de l'Océan 56270 Ploemeur;56162;-3.498900;47.734200
Place Anne de Bretagne;Place Anne de Bretagne 56270 Ploemeur;56162;-3.427366;47.734611
Lomener - Place Patrick Bihan;Lomener - Place Patrick Bihan 56270 Ploemeur;56162;-3.432524;47.702308
Place Anne de Bretagne;Place Anne de Bretagne 56270 Ploemeur;56162;-3.427366;47.734611
Allée Laurent Esvan;Allée Laurent Esvan 56270 Ploemeur;56162;-3.426771;47.736924
Boulevard de l'Océan;Boulevard de l'Océan 56270 Ploemeur;56162;-3.498900;47.734200
Allée Laurent Esvan;Allée Laurent Esvan 56270 Ploemeur;56162;-3.426771;47.736924
Rue du Lenno;Rue du Lenno 56400 Ploemel;56161;-3.070389;47.652960
Rue du Lenno;Rue du Lenno 56400 Ploemel;56161;-3.070389;47.652960
Rue Anne de Bretagne;Rue Anne de Bretagne 56120 Pleugriffet;56160;-2.684955;47.987920
Rue Anne de Bretagne;Rue Anne de Bretagne 56120 Pleugriffet;56160;-2.684955;47.987920
Rue Pasteur;Rue Pasteur 56140 Pleucadeuc;56159;-2.376077;47.758092
Rue Pasteur;Rue Pasteur 56140 Pleucadeuc;56159;-2.376077;47.758092
Rue de la République;Rue de la République 56890 Plescop;56158;-2.804416;47.697468
Rue de la République;Rue de la République 56890 Plescop;56158;-2.804416;47.697468
Rue Georges Cadoudal;Rue Georges Cadoudal 56420 Plaudren;56157;-2.689778;47.778166
Rue Georges Cadoudal;Rue Georges Cadoudal 56420 Plaudren;56157;-2.689778;47.778166
Boulevard de l'Océan;Boulevard de l'Océan 56760 Pénestin;56155;-2.470933;47.482122
Boulevard de l'Océan;Boulevard de l'Océan 56760 Pénestin;56155;-2.470933;47.482122
Rue de la Citée des Fleurs;Rue de la Citée des Fleurs 56220 Peillac;56154;-2.219651;47.713374
Rue de la Citée des Fleurs;Rue de la Citée des Fleurs 56220 Peillac;56154;-2.219651;47.713374
Place Saint Gaudence;Place Saint Gaudence 56130 Péaule;56153;-2.358157;47.580334
Place Saint Gaudence;Place Saint Gaudence 56130 Péaule;56153;-2.358157;47.580334
Les Glacis;Les Glacis 56360 Palais;56152;-3.159210;47.349146
Les Glacis;Les Glacis 56360 Palais;56152;-3.159210;47.349146
Avenue de la Libération;Avenue de la Libération 56920 Noyal-Pontivy;56151;-2.879812;48.067092
Avenue de la Libération;Avenue de la Libération 56920 Noyal-Pontivy;56151;-2.879812;48.067092
Rue du Presbytère;Rue du Presbytère 56190 Noyal-Muzillac;56149;-2.457083;47.592389
Rue du Presbytère;Rue du Presbytère 56190 Noyal-Muzillac;56149;-2.457083;47.592389
Place du Vieux Couvent;Place du Vieux Couvent 56190 Muzillac;56143;-2.482977;47.555619
Place du Vieux Couvent;Place du Vieux Couvent 56190 Muzillac;56143;-2.482977;47.555619
Rue de la Maillette;Rue de la Maillette 56500 Moustoir-Ac;56141;-2.833536;47.855722
Rue de la Maillette;Rue de la Maillette 56500 Moustoir-Ac;56141;-2.833536;47.855722
Place de la Résistance;Place de la Résistance 56500 Moréac;56140;-2.819318;47.918680
Place de la Résistance;Place de la Résistance 56500 Moréac;56140;-2.819318;47.918680
Place Anne de Bretagne;Place Anne de Bretagne 56250 Monterblanc;56137;-2.681072;47.742514
Place Anne de Bretagne;Place Anne de Bretagne 56250 Monterblanc;56137;-2.681072;47.742514
Route de Vannes;Route de Vannes 56890 Meucon;56132;-2.763716;47.716287
Route de Vannes;Route de Vannes 56890 Meucon;56132;-2.763716;47.716287
Rue de La Butte;Rue de La Butte 56320 Meslan;56131;-3.433201;47.994416
Rue de La Butte;Rue de La Butte 56320 Meslan;56131;-3.433201;47.994416
Place des Tilleuls;Place des Tilleuls 56700 Merlevenez;56130;-3.235664;47.735956
Place des Tilleuls;Place des Tilleuls 56700 Merlevenez;56130;-3.235664;47.735956
Place du Plessis de Genedan;Place du Plessis de Genedan 56490 Ménéac;56129;-2.462695;48.139513
Place du Plessis de Genedan;Place du Plessis de Genedan 56490 Ménéac;56129;-2.462695;48.139513
Rue Saint Laurent;Rue Saint Laurent 56310 Melrand;56128;-3.110099;47.979188
Rue Saint Laurent;Rue Saint Laurent 56310 Melrand;56128;-3.110099;47.979188
Rue du 19 Mars 1962;Rue du 19 Mars 1962 56430 Mauron;56127;-2.282737;48.082356
Rue du 19 Mars 1962;Rue du 19 Mars 1962 56430 Mauron;56127;-2.282737;48.082356
Aire de Marzan;Aire de Marzan 56130 Marzan;56126;-2.305132;47.529508
Aire de Marzan;Aire de Marzan 56130 Marzan;56126;-2.305132;47.529508
Place du Docteur Jean Queinnec;Place du Docteur Jean Queinnec 56140 Malestroit;56124;-2.383630;47.810723
Place du Docteur Jean Queinnec;Place du Docteur Jean Queinnec 56140 Malestroit;56124;-2.384419;47.809912
Place du Docteur Jean Queinnec;Place du Docteur Jean Queinnec 56140 Malestroit;56124;-2.384419;47.809912
Place du Docteur Jean Queinnec;Place du Docteur Jean Queinnec 56140 Malestroit;56124;-2.383630;47.810723
Rue des Forges;Rue des Forges 56220 Malansac;56123;-2.295720;47.676634
Rue des Forges;Rue des Forges 56220 Malansac;56123;-2.295720;47.676634
Rue de Lanveur;Rue de Lanveur 56100 Lorient;56121;-3.387461;47.742671
Place de La Liberté;Place de La Liberté 56100 Lorient;56121;-3.385916;47.761289
Avenue de la Perrière;Avenue de la Perrière 56100 Lorient;56121;-3.365966;47.735396
Rue Müller;Rue Müller 56100 Lorient;56121;-3.401963;47.766652
Place d'Armes;Place d'Armes 56100 Lorient;56121;-3.356266;47.746452
Cours Louis de Chazelles;Cours Louis de Chazelles 56100 Lorient;56121;-3.362195;47.753665
Lorient Découverte Rue de Villeneuve;Lorient Découverte Rue de Villeneuve 56100 Lorient;56121;-3.377880;47.753160
Rue Jean le Coutaller;Rue Jean le Coutaller 56100 Lorient;56121;-3.368187;47.746835
Place à Le Braz;Place à Le Braz 56100 Lorient;56121;-3.360043;47.749039
Place à Le Braz;Place à Le Braz 56100 Lorient;56121;-3.360043;47.749039
Rue de Lanveur;Rue de Lanveur 56100 Lorient;56121;-3.387461;47.742671
Rue Léo Lagrange;Rue Léo Lagrange 56100 Lorient;56121;-3.378540;47.762901
Place de La Liberté;Place de La Liberté 56100 Lorient;56121;-3.385916;47.761289
Place d'Armes;Place d'Armes 56100 Lorient;56121;-3.356266;47.746452
Boulevard Abbé Louis le Cam;Boulevard Abbé Louis le Cam 56100 Lorient;56121;-3.359602;47.730545
Rue Moïse Le Bihan;Rue Moïse Le Bihan 56100 Lorient;56121;-3.382552;47.736239
Avenue de la Perrière;Avenue de la Perrière 56100 Lorient;56121;-3.365966;47.735396
Rue Müller;Rue Müller 56100 Lorient;56121;-3.401963;47.766652
Place Alsace Lorraine;Place Alsace Lorraine 56100 Lorient;56121;-3.361121;47.749820
Rue Maurice Thorez;Rue Maurice Thorez 56100 Lorient;56121;-3.393552;47.739971
Boulevard Leclerc - Parking Hôtel De Ville;Boulevard Leclerc - Parking Hôtel De Ville 56100 Lorient;56121;-3.365810;47.748922
Rue Maurice Thorez;Rue Maurice Thorez 56100 Lorient;56121;-3.393552;47.739971
Boulevard du Maréchal Joffre;Boulevard du Maréchal Joffre 56100 Lorient;56121;-3.364871;47.751861
Lorient Découverte Rue de Villeneuve;Lorient Découverte Rue de Villeneuve 56100 Lorient;56121;-3.377880;47.753160
Rue Raymond du Rallier du Baty;Rue Raymond du Rallier du Baty 56100 Lorient;56121;-3.373377;47.731763
Rue Léo Lagrange;Rue Léo Lagrange 56100 Lorient;56121;-3.378540;47.762901
Boulevard Leclerc - Parking Hôtel De Ville;Boulevard Leclerc - Parking Hôtel De Ville 56100 Lorient;56121;-3.365810;47.748922
Rue Raymond du Rallier du Baty;Rue Raymond du Rallier du Baty 56100 Lorient;56121;-3.373377;47.731763
Rue Moïse Le Bihan;Rue Moïse Le Bihan 56100 Lorient;56121;-3.382552;47.736239
Boulevard Abbé Louis le Cam;Boulevard Abbé Louis le Cam 56100 Lorient;56121;-3.359602;47.730545
Place Alsace Lorraine;Place Alsace Lorraine 56100 Lorient;56121;-3.361121;47.749820
Rue Jean le Coutaller;Rue Jean le Coutaller 56100 Lorient;56121;-3.368187;47.746835
Place d'Armes;Place d'Armes 56100 Lorient;56121;-3.356266;47.746452
Place d'Armes;Place d'Armes 56100 Lorient;56121;-3.356266;47.746452
Cours Louis de Chazelles;Cours Louis de Chazelles 56100 Lorient;56121;-3.362195;47.753665
Boulevard du Maréchal Joffre;Boulevard du Maréchal Joffre 56100 Lorient;56121;-3.364871;47.751861
Place de la Mairie;Place de la Mairie 56390 Locqueltas;56120;-2.766280;47.758191
Place de la Mairie;Place de la Mairie 56390 Locqueltas;56120;-2.766280;47.758191
Rue de Kroas Er Bleu;Rue de Kroas Er Bleu 56550 Locoal-Mendon;56119;-3.104075;47.710186
Rue de Kroas Er Bleu;Rue de Kroas Er Bleu 56550 Locoal-Mendon;56119;-3.104075;47.710186
Place Joseph Richard;Place Joseph Richard 56500 Locminé;56117;-2.837508;47.888933
Rue Maréchal Leclerc;Rue Maréchal Leclerc 56500 Locminé;56117;-2.829046;47.881531
Rue Maréchal Leclerc;Rue Maréchal Leclerc 56500 Locminé;56117;-2.829046;47.881531
Place Joseph Richard;Place Joseph Richard 56500 Locminé;56117;-2.837508;47.888933
Parking Wilson;Parking Wilson 56740 Locmariaquer;56116;-2.943775;47.568076
Parking Wilson;Parking Wilson 56740 Locmariaquer;56116;-2.943775;47.568076
Rue du Stade;Rue du Stade 56390 Locmaria-Grand-Champ;56115;-2.787496;47.756393
Rue du Stade;Rue du Stade 56390 Locmaria-Grand-Champ;56115;-2.787496;47.756393
Rue Jean Le Bris;Rue Jean Le Bris 56160 Locmalo;56113;-3.188811;48.070927
Rue Jean Le Bris;Rue Jean Le Bris 56160 Locmalo;56113;-3.188811;48.070927
Rue du souvenir;Rue du souvenir 56460 Lizio;56112;-2.526434;47.862029
Rue du souvenir;Rue du souvenir 56460 Lizio;56112;-2.526434;47.862029
Place de L'église;Place de L'église 56220 Limerzel;56111;-2.353597;47.636525
Place de L'église;Place de L'église 56220 Limerzel;56111;-2.353597;47.636525
Place Corentin Le Floch;Place Corentin Le Floch 56160 Lignol;56110;-3.271274;48.036786
Place Corentin Le Floch;Place Corentin Le Floch 56160 Lignol;56110;-3.271274;48.036786
Boulevard de Port Maria;Boulevard de Port Maria 56260 Larmor-Plage;56107;-3.384561;47.703910
Boulevard de Port Maria;Boulevard de Port Maria 56260 Larmor-Plage;56107;-3.384561;47.703910
Place de la Mairie;Place de la Mairie 56240 Lanvaudan;56104;-3.261518;47.889343
Place de la Mairie;Place de la Mairie 56240 Lanvaudan;56104;-3.261518;47.889343
Place Joseph Guillerme;Place Joseph Guillerme 56440 Languidic;56101;-3.159671;47.834239
Place Joseph Guillerme;Place Joseph Guillerme 56440 Languidic;56101;-3.159671;47.834239
Place Morvan Leiz Breizh;Place Morvan Leiz Breizh 56630 Langonnet;56100;-3.491434;48.103788
Place Morvan Leiz Breizh;Place Morvan Leiz Breizh 56630 Langonnet;56100;-3.491434;48.103788
Avenue françois Billoux;Avenue françois Billoux 56600 Lanester;56098;-3.349639;47.763304
Rue Youri Gagarine;Rue Youri Gagarine 56600 Lanester;56098;-3.341074;47.774319
Rue Youri Gagarine;Rue Youri Gagarine 56600 Lanester;56098;-3.341074;47.774319
Avenue françois Billoux;Avenue françois Billoux 56600 Lanester;56098;-3.349639;47.763304
3 Place de l'Eglise;3 Place de l'Eglise 56690 Landévant;56097;-3.120444;47.761657
3 Place de l'Eglise;3 Place de l'Eglise 56690 Landévant;56097;-3.120444;47.761657
Place de la Mairie;Place de la Mairie 56690 Landaul;56096;-3.076174;47.748351
Place de la Mairie;Place de la Mairie 56690 Landaul;56096;-3.076174;47.748351
Rue de la Mairie;Rue de la Mairie 56700 Kervignac;56094;-3.240835;47.764089
Rue de la Mairie;Rue de la Mairie 56700 Kervignac;56094;-3.240835;47.764089
Place d'Alzey;Place d'Alzey 56120 Josselin;56091;-2.546018;47.954125
Place d'Alzey;Place d'Alzey 56120 Josselin;56091;-2.546018;47.954125
Rue du Blavet;Rue du Blavet 56650 Inzinzac-Lochrist;56090;-3.248809;47.827935
Rue du Blavet;Rue du Blavet 56650 Inzinzac-Lochrist;56090;-3.248809;47.827935
Place François Jaffré;Place François Jaffré 56240 Inguiniel;56089;-3.281610;47.977818
Place François Jaffré;Place François Jaffré 56240 Inguiniel;56089;-3.281610;47.977818
Rue des Tanneries;Rue des Tanneries 56700 Hennebont;56083;-3.276149;47.804724
Rue des Tanneries;Rue des Tanneries 56700 Hennebont;56083;-3.276149;47.804724
Place Glaharon;Place Glaharon 56490 Guilliers;56080;-2.403894;48.043441
Place Glaharon;Place Glaharon 56490 Guilliers;56080;-2.403894;48.043441
Route des Plages;Route des Plages 56520 Guidel;56078;-3.526174;47.772376
Place le Montagner;Place le Montagner 56520 Guidel;56078;-3.493116;47.792624
Place le Montagner;Place le Montagner 56520 Guidel;56078;-3.493116;47.792624
Route des Plages;Route des Plages 56520 Guidel;56078;-3.526174;47.772376
Rue de la Vallée;Rue de la Vallée 56310 Guern;56076;-3.092245;48.028073
Rue de la Vallée;Rue de la Vallée 56310 Guern;56076;-3.092245;48.028073
Rue Alain Gerbault;Rue Alain Gerbault 56380 Guer;56075;-2.127943;47.930239
Rue Alain Gerbault;Rue Alain Gerbault 56380 Guer;56075;-2.127943;47.930239
Place de la Gare;Place de la Gare 56380 Guer;56075;-2.123399;47.905937
Place de la Gare;Place de la Gare 56380 Guer;56075;-2.123399;47.905937
Rue de Maneguen;Rue de Maneguen 56150 Guénin;56074;-2.976864;47.908288
Rue de Maneguen;Rue de Maneguen 56150 Guénin;56074;-2.976864;47.908288
Rue du Condé;Rue du Condé 56160 Guémené-sur-Scorff;56073;-3.207056;48.066944
Rue du Condé;Rue du Condé 56160 Guémené-sur-Scorff;56073;-3.207056;48.066944
Parking Rue Nationale;Parking Rue Nationale 56420 Guéhenno;56071;-2.641356;47.891521
Parking Rue Nationale;Parking Rue Nationale 56420 Guéhenno;56071;-2.641356;47.891521
Rue des Rosiers;Rue des Rosiers 56120 Guégon;56070;-2.563301;47.938590
Rue des Rosiers;Rue des Rosiers 56120 Guégon;56070;-2.563301;47.938590
Parking Port Tudy;Parking Port Tudy 56590 Groix;56069;-3.448803;47.641507
Parking Port Tudy;Parking Port Tudy 56590 Groix;56069;-3.448803;47.641507
Rue de la Poste;Rue de la Poste 56390 Grand-Champ;56067;-2.842664;47.758084
Rue de la Poste;Rue de la Poste 56390 Grand-Champ;56067;-2.842664;47.758084
Place Général de Gaulle;Place Général de Gaulle 56110 Gourin;56066;-3.600977;48.141016
Place Général de Gaulle;Place Général de Gaulle 56110 Gourin;56066;-3.600977;48.141016
Rue de l'Hôtel de ville;Rue de l'Hôtel de ville 56200 Gacilly;56061;-2.134335;47.766280
Rue de l'Hôtel de ville;Rue de l'Hôtel de ville 56200 Gacilly;56061;-2.134335;47.766280
Place de la Mairie;Place de la Mairie 56200 Fougerêts;56060;-2.212803;47.739021
Place de la Mairie;Place de la Mairie 56200 Fougerêts;56060;-2.212803;47.739021
Rue du Pré de la Dame;Rue du Pré de la Dame 56130 Férel;56058;-2.344105;47.480980
Rue du Pré de la Dame;Rue du Pré de la Dame 56130 Férel;56058;-2.344105;47.480980
Rue Cours Carré;Rue Cours Carré 56320 Faouët;56057;-3.499354;48.032159
Rue Cours Carré;Rue Cours Carré 56320 Faouët;56057;-3.499354;48.032159
Rue des écoles;Rue des écoles 56320 Faouët;56057;-3.489670;48.030602
Rue des écoles;Rue des écoles 56320 Faouët;56057;-3.489670;48.030602
Ruelle des Champs;Ruelle des Champs 56410 Étel;56055;-3.204360;47.657677
Ruelle des Champs;Ruelle des Champs 56410 Étel;56055;-3.204360;47.657677
Place Saint Marguen;Place Saint Marguen 56410 Erdeven;56054;-3.156938;47.641144
Place Saint Marguen;Place Saint Marguen 56410 Erdeven;56054;-3.156938;47.641144
ZAC du centre;ZAC du centre 56250 Elven;56053;-2.590841;47.733700
ZAC du centre;ZAC du centre 56250 Elven;56053;-2.590841;47.733700
Boulevard de l'Océan;Boulevard de l'Océan 56750 Damgan;56052;-2.581612;47.517901
Boulevard de l'Océan;Boulevard de l'Océan 56750 Damgan;56052;-2.581612;47.517901
Rue de l'Ecole;Rue de l'Ecole 56200 Cournon;56044;-2.104670;47.746540
Rue de l'Ecole;Rue de l'Ecole 56200 Cournon;56044;-2.104670;47.746540
Rue Nationale;Rue Nationale 56390 Colpo;56042;-2.812224;47.817567
Rue Nationale;Rue Nationale 56390 Colpo;56042;-2.812224;47.817567
Kerchopine;Kerchopine 56620 Cléguer;56040;-3.336729;47.887598
Kerchopine;Kerchopine 56620 Cléguer;56040;-3.336729;47.887598
Place de l'église;Place de l'église 56460 Chapelle-Caro;56037;-2.422678;47.866851
Place de l'église;Place de l'église 56460 Chapelle-Caro;56037;-2.422678;47.866851
Place du presbytère;Place du presbytère 56850 Caudan;56036;-3.341557;47.810829
Place du presbytère;Place du presbytère 56850 Caudan;56036;-3.341557;47.810829
Rue des Korrigans;Rue des Korrigans 56340 Carnac;56034;-3.078730;47.584600
Rue des Korrigans;Rue des Korrigans 56340 Carnac;56034;-3.078730;47.584600
Rue Abbé de La Vallière;Rue Abbé de La Vallière 56910 Carentoir;56033;-2.133332;47.817804
Rue Abbé de La Vallière;Rue Abbé de La Vallière 56910 Carentoir;56033;-2.133332;47.817804
Rue du Vieux Presbytère;Rue du Vieux Presbytère 56330 Camors;56031;-3.000257;47.848171
Rue du Vieux Presbytère;Rue du Vieux Presbytère 56330 Camors;56031;-3.000257;47.848171
Rue Paul Ladmirault;Rue Paul Ladmirault 56130 Camoël;56030;-2.397549;47.480774
Rue Paul Ladmirault;Rue Paul Ladmirault 56130 Camoël;56030;-2.397549;47.480774
Rue Marc Le Floch;Rue Marc Le Floch 56240 Calan;56029;-3.322814;47.875616
Rue Marc Le Floch;Rue Marc Le Floch 56240 Calan;56029;-3.322814;47.875616
Rue de la Mairie;Rue de la Mairie 56220 Caden;56028;-2.285431;47.630798
Rue de la Mairie;Rue de la Mairie 56220 Caden;56028;-2.285431;47.630798
Place Macroon;Place Macroon 56310 Bubry;56026;-3.173147;47.964535
Place Macroon;Place Macroon 56310 Bubry;56026;-3.173147;47.964535
Place de la Mairie;Place de la Mairie 56580 Bréhan;56024;-2.686605;48.061611
Place de la Mairie;Place de la Mairie 56580 Bréhan;56024;-2.686605;48.061611
Rue du Pont Douar;Rue du Pont Douar 56400 Brech;56023;-2.999055;47.720345
Rue du Pont Douar;Rue du Pont Douar 56400 Brech;56023;-2.999055;47.720345
Rue comte de Lanjuinais;Rue comte de Lanjuinais 56500 Bignan;56017;-2.771008;47.880847
Rue comte de Lanjuinais;Rue comte de Lanjuinais 56500 Bignan;56017;-2.771008;47.880847
Rue du Presbytère;Rue du Presbytère 56310 Bieuzy;56016;-3.065024;47.981275
Rue du Presbytère;Rue du Presbytère 56310 Bieuzy;56016;-3.065024;47.981275
Place de la Mairie;Place de la Mairie 56240 Berné;56014;-3.393807;47.995538
Place de la Mairie;Place de la Mairie 56240 Berné;56014;-3.393807;47.995538
Avenue Général de Gaulle;Avenue Général de Gaulle 56550 Belz;56013;-3.167758;47.675570
Avenue Général de Gaulle;Avenue Général de Gaulle 56550 Belz;56013;-3.167758;47.675570
Rue du pont clas;Rue du pont clas 56150 Baud;56010;-3.018244;47.874823
Rue du pont clas;Rue du pont clas 56150 Baud;56010;-3.018244;47.874823
Zone d'activites de Ty Er Douar;Zone d'activites de Ty Er Douar 56150 Baud;56010;-3.012830;47.896999
Zone d'activites de Ty Er Douar;Zone d'activites de Ty Er Douar 56150 Baud;56010;-3.012830;47.896999
Rue Joseph Le Brix;Rue Joseph Le Brix 56870 Baden;56008;-2.918551;47.618294
Rue Joseph Le Brix;Rue Joseph Le Brix 56870 Baden;56008;-2.918551;47.618294
Place Athéna;Place Athéna 56400 Auray;56007;-2.989563;47.666459
Parking Kériolet;Parking Kériolet 56400 Auray;56007;-2.982030;47.668615
Place Athéna;Place Athéna 56400 Auray;56007;-2.989563;47.666459
Parking Kériolet;Parking Kériolet 56400 Auray;56007;-2.982030;47.668615
